Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000134470,IL15RA,0.027073462128389503,-0.9151397298970192,1.0,0.0,0.9151397298970192,1.0
ENSG00000134460,IL2RA,0.022561218440324587,-2.168896322142802,0.6793778261067834,0.05564077217620525,2.168896322142802,0.6793778261067834
ENSG00000134453,RBM17,0.41061417561390745,-0.7368857442602447,0.6120086486494781,0.667689266114463,0.7368857442602447,0.6120086486494781
ENSG00000170525,PFKFB3,0.055951821732004976,-0.8920561167839778,1.0,0.05564077217620525,0.8920561167839778,1.0
ENSG00000215244,LINC02649,0.0009024487376129834,-5.869336040283894,0.3110199796086701,0.05564077217620525,5.869336040283894,0.3110199796086701
ENSG00000065675,PRKCQ,0.2057583121757602,-1.6150947529081061,0.36138972117934953,0.6120484939382578,1.6150947529081061,0.36138972117934953
ENSG00000237943,PRKCQ-AS1,1.1082070497887437,-1.2499230296859571,0.37900670349759435,2.7263978366340575,1.2499230296859571,0.37900670349759435
ENSG00000225948,LINC02648,0.0036097949504519337,-4.547407945396532,0.36138972117934953,0.05564077217620525,4.547407945396532,0.36138972117934953
ENSG00000287277,AL392086.3,0.0,-6.869336040283894,0.2811172035671995,0.05564077217620525,6.869336040283894,0.2811172035671995
ENSG00000198879,SFMBT2,0.0983669123998152,-2.4099044216465972,0.2869224853705998,0.5007669495858472,2.4099044216465972,0.2869224853705998
ENSG00000151657,KIN,0.1308550669538826,-1.6795114814038765,0.39665888764994967,0.3894854052334368,1.6795114814038765,0.39665888764994967
ENSG00000165629,ATP5F1C,0.5667378072209536,0.8426176658742389,1.0,0.2782038608810263,-0.8426176658742389,1.0
ENSG00000165632,TAF3,0.1795872987849837,-2.1323704461176876,0.29341966180569456,0.7789708104668736,2.1323704461176876,0.29341966180569456
ENSG00000107485,GATA3,0.33210113544157793,-0.9268215349446544,0.5502483195461593,0.6120484939382578,0.9268215349446544,0.5502483195461593
ENSG00000048740,CELF2,0.7336908236793556,-1.7854135567388032,0.29994628043829963,2.615116292281647,1.7854135567388032,0.29994628043829963
ENSG00000230322,AL136320.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000148429,USP6NL,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000134463,ECHDC3,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000148426,PROSER2,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000151461,UPF2,0.20395341470053427,-1.042787552992979,0.5598718862834707,0.3894854052334368,1.042787552992979,0.5598718862834707
ENSG00000181192,DHTKD1,0.021658769702711602,-3.2254798505091693,0.31477075042364877,0.16692231652861575,3.2254798505091693,0.31477075042364877
ENSG00000065665,SEC61A2,0.009024487376129835,-3.4099044216465972,0.45840197977374236,0.05564077217620525,3.4099044216465972,0.45840197977374236
ENSG00000165609,NUDT5,0.19492892732440442,-0.10778480783941502,1.0,0.16692231652861575,0.10778480783941502,1.0
ENSG00000151465,CDC123,0.22741708187847182,-1.0562674670318968,0.5370337610132754,0.445126177409642,1.0562674670318968,0.5370337610132754
ENSG00000228302,AL512770.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000183049,CAMK1D,0.14078200306762542,-2.159677792113423,0.3110199796086701,0.6120484939382578,2.159677792113423,0.3110199796086701
ENSG00000285994,AL731559.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000123240,OPTN,0.3357109303920298,-1.0267439381697487,0.5092964887043476,0.667689266114463,1.0267439381697487,0.5092964887043476
ENSG00000107537,PHYH,0.058659167944843923,-0.8249419209254403,1.0,0.05564077217620525,0.8249419209254403,1.0
ENSG00000086475,SEPHS1,0.06317141163290885,-0.7195889207792123,1.0,0.05564077217620525,0.7195889207792123,1.0
ENSG00000165626,BEND7,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000165630,PRPF18,0.11731833588968785,-1.4208755394675996,0.4956371600595344,0.2782038608810263,1.4208755394675996,0.4956371600595344
ENSG00000239665,AL157392.3,0.009024487376129835,-4.994866922367754,0.2811172035671995,0.2782038608810263,4.994866922367754,0.2811172035671995
ENSG00000151474,FRMD4A,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000065809,FAM107B,0.8636434418956251,-0.823435189675286,0.5291761069393277,1.557941620933747,0.823435189675286,0.5291761069393277
ENSG00000185267,CDNF,0.0045122436880649175,-4.284373539562738,0.37307300155803447,0.05564077217620525,4.284373539562738,0.37307300155803447
ENSG00000284024,HSPA14,0.024366115915550553,-2.06198111822629,0.7592754479894733,0.05564077217620525,2.06198111822629,0.7592754479894733
ENSG00000187522,HSPA14,0.02887835960361547,-1.8249419209254403,0.8272156817189623,0.05564077217620525,1.8249419209254403,0.8272156817189623
ENSG00000272853,AC069544.1,0.012634282326581769,-1.9624454446753763,1.0,0.0,1.9624454446753763,1.0
ENSG00000152455,SUV39H2,0.009926936113742818,-2.284373539562738,1.0,0.0,2.284373539562738,1.0
ENSG00000152457,DCLRE1C,0.07309834774665167,-2.0967465363869664,0.36828775929726354,0.2782038608810263,2.0967465363869664,0.36828775929726354
ENSG00000197889,MEIG1,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000176236,RPP38-DT,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000152464,RPP38,0.11551343841446188,1.1418912151393594,1.0,0.0,-1.1418912151393594,1.0
ENSG00000152465,NMT2,0.1470991442309163,-1.5117840356658103,0.43354554857366495,0.3894854052334368,1.5117840356658103,0.43354554857366495
ENSG00000148468,FAM171A1,0.033390603291680386,-1.6214085268403085,0.8716682075241117,0.05564077217620525,1.6214085268403085,0.8716682075241117
ENSG00000148481,MINDY3,0.03880529571735829,-1.9948669223677533,0.5534888855662409,0.1112815443524105,1.9948669223677533,0.5534888855662409
ENSG00000165983,PTER,0.03700039824213232,-0.4770186175051343,1.0,0.0,0.4770186175051343,1.0
ENSG00000148484,RSU1,0.22019749197756797,-1.392129719918621,0.42354484128814707,0.5564077217620526,1.392129719918621,0.42354484128814707
ENSG00000107611,CUBN,0.009926936113742818,-4.869336040283894,0.2811172035671995,0.2782038608810263,4.869336040283894,0.2811172035671995
ENSG00000107614,TRDMT1,0.14980649044375524,-2.186071465950934,0.3071765195745473,0.667689266114463,2.186071465950934,0.3071765195745473
ENSG00000229124,VIM-AS1,0.0712934502714257,-1.547407945396532,0.556360935826412,0.16692231652861575,1.547407945396532,0.556360935826412
ENSG00000026025,VIM,7.679838757086489,0.6779822555129247,1.0,5.007669495858472,-0.6779822555129247,1.0
ENSG00000234961,AL133415.1,0.10829384851355801,0.04952719699070052,1.0,0.05564077217620525,-0.04952719699070052,1.0
ENSG00000148488,ST8SIA6,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000165996,HACD1,0.007219589900903867,-4.284373539562738,0.3270262314658909,0.1112815443524105,4.284373539562738,0.3270262314658909
ENSG00000260589,STAM-AS1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000136738,STAM,0.06317141163290885,-2.3045514215003684,0.3304092448587543,0.2782038608810263,2.3045514215003684,0.3304092448587543
ENSG00000165995,CACNB2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000240291,AL450384.2,0.00812203863851685,-2.5474079453965324,1.0,0.0,2.5474079453965324,1.0
ENSG00000241058,NSUN6,0.09926936113742818,-1.8822750959913925,0.3709529149796206,0.3338446330572315,1.8822750959913925,0.3709529149796206
ENSG00000165997,ARL5B,0.030683257078841435,-1.7400530233389273,0.8297831527060412,0.05564077217620525,1.7400530233389273,0.8297831527060412
ENSG00000233968,AL157895.1,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000120594,PLXDC2,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000078114,NEBL,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000078403,MLLT10,0.17597750383453176,-1.955065914309778,0.313301541264243,0.667689266114463,1.955065914309778,0.313301541264243
ENSG00000286881,AL358780.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000136770,DNAJC1,0.14439179801807736,-1.123381662890433,0.5846523621165245,0.2782038608810263,1.123381662890433,0.5846523621165245
ENSG00000148444,COMMD3,0.20756320965098618,-0.33951509375519917,0.8931793182073144,0.222563088704821,0.33951509375519917,0.8931793182073144
ENSG00000168283,BMI1,0.1028791560878801,0.9761540106604807,1.0,0.0,-0.9761540106604807,1.0
ENSG00000150867,PIP4K2A,0.31405216068931824,-0.22960773613184604,0.8757632556479309,0.3338446330572315,0.22960773613184604,0.8757632556479309
ENSG00000148450,MSRB2,0.08392773259800745,0.6852528113937426,1.0,0.0,-0.6852528113937426,1.0
ENSG00000165312,OTUD1,0.022561218440324587,-2.168896322142802,0.7127181005383312,0.05564077217620525,2.168896322142802,0.7127181005383312
ENSG00000107863,ARHGAP21,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000099256,PRTFDC1,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000185875,THNSL1,0.03609794950451934,-1.5117840356658099,0.8991805858746309,0.05564077217620525,1.5117840356658099,0.8991805858746309
ENSG00000231422,LINC01516,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000077420,APBB1IP,0.876277724222207,-0.8025045318056854,0.5346132495917958,1.557941620933747,0.8025045318056854,0.5346132495917958
ENSG00000148459,PDSS1,0.021658769702711602,-1.2254798505091697,1.0,0.0,1.2254798505091697,1.0
ENSG00000136754,ABI1,0.23553912051698866,-1.8359130387464435,0.31215720999257796,0.8346115826430788,1.8359130387464435,0.31215720999257796
ENSG00000107890,ANKRD26,0.07039100153381271,-1.150517792827947,0.7698002093125114,0.1112815443524105,1.150517792827947,0.7698002093125114
ENSG00000136758,YME1L1,0.4196386629900373,-0.705589613770706,0.6280337214124456,0.667689266114463,0.705589613770706,0.6280337214124456
ENSG00000120539,MASTL,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000107897,ACBD5,0.046927334355875136,-2.141415585720695,0.4282520434577419,0.16692231652861575,2.141415585720695,0.4282520434577419
ENSG00000262412,AL160291.1,0.009926936113742818,-2.284373539562738,1.0,0.0,2.284373539562738,1.0
ENSG00000099246,RAB18,0.17868485004737072,-0.554639514627608,0.8166353226154455,0.222563088704821,0.554639514627608,0.8166353226154455
ENSG00000150054,MPP7,0.09024487376129835,-1.2111245575320995,0.6586070802072604,0.16692231652861575,1.2111245575320995,0.6586070802072604
ENSG00000282996,MPP7-DT,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000254635,WAC-AS1,0.13265996442910857,-0.9818107695423071,0.6690221291141465,0.222563088704821,0.9818107695423071,0.6690221291141465
ENSG00000095787,WAC,0.30863746826364036,-1.2546261961686858,0.4359482569805863,0.7233300382906682,1.2546261961686858,0.4359482569805863
ENSG00000095739,BAMBI,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000197321,SVIL,0.11912323336491382,-1.9839786062250169,0.33060709440669994,0.445126177409642,1.9839786062250169,0.33060709440669994
ENSG00000107951,MTPAP,0.013536731064194752,-2.8693360402838937,0.5829135384260226,0.05564077217620525,2.8693360402838937,0.5829135384260226
ENSG00000285824,AL353796.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000107968,MAP3K8,0.019853872227485636,-2.3457740842268815,0.6912743794252874,0.05564077217620525,2.3457740842268815,0.6912743794252874
ENSG00000183621,ZNF438,0.009926936113742818,-2.284373539562738,1.0,0.0,2.284373539562738,1.0
ENSG00000237036,ZEB1-AS1,0.01804897475225967,-2.477018617505134,0.6240366677178826,0.05564077217620525,2.477018617505134,0.6240366677178826
ENSG00000148516,ZEB1,0.11912323336491382,-1.3990161055038604,0.5050736847726749,0.2782038608810263,1.3990161055038604,0.5050736847726749
ENSG00000165322,ARHGAP12,0.06407386037052182,-2.6994110388415815,0.29341966180569456,0.3894854052334368,2.6994110388415815,0.29341966180569456
ENSG00000170759,KIF5B,0.3420280715553207,-0.6214085268403088,0.6816470368759069,0.5007669495858472,0.6214085268403088,0.6816470368759069
ENSG00000120616,EPC1,0.7309834774665166,-1.4537054495102066,0.3421347718950126,2.0587085705195944,1.4537054495102066,0.3421347718950126
ENSG00000226842,AL158834.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000233825,AL391839.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000286409,AL391839.3,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000216937,CCDC7,0.07670814269710359,-1.7649993804691588,0.45114485287269396,0.222563088704821,1.7649993804691588,0.45114485287269396
ENSG00000273038,AL365203.2,0.007219589900903867,-3.6994110388415815,0.4778395162931855,0.05564077217620525,3.6994110388415815,0.4778395162931855
ENSG00000150093,ITGB1,0.3330035841791909,-2.038394297908674,0.29552975949270505,1.3910193044051313,2.038394297908674,0.29552975949270505
ENSG00000229656,ITGB1-DT,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000233387,IATPR,0.021658769702711602,-2.8104423512303254,0.42465625100694615,0.1112815443524105,2.8104423512303254,0.42465625100689786
ENSG00000148498,PARD3,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000108094,CUL2,0.1028791560878801,-1.0238459893395189,0.7161710302693721,0.16692231652861575,1.0238459893395189,0.7161710302693721
ENSG00000230534,AL392046.1,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000095794,CREM,0.08753752754845939,-0.25462619616868576,1.0,0.05564077217620525,0.25462619616868576,1.0
ENSG00000108100,CCNY,0.38354071348551794,-1.4565545149454184,0.36138972117934953,1.0571746713478998,1.4565545149454184,0.36138972117934953
ENSG00000271335,AL117336.2,0.007219589900903867,-3.6994110388415815,0.4517600502421729,0.05564077217620525,3.6994110388415815,0.4517600502421729
ENSG00000177283,FZD8,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000198105,ZNF248,0.05414692425677901,-1.523561203442164,0.6692470948449533,0.1112815443524105,1.523561203442164,0.6692470948449533
ENSG00000236514,AL135791.1,0.023463667177937568,-2.6994110388415815,0.43315919873914116,0.1112815443524105,2.6994110388415815,0.43315919873914116
ENSG00000175395,ZNF25,0.024366115915550553,-2.06198111822629,0.7731543155208814,0.05564077217620525,2.06198111822629,0.7731543155208814
ENSG00000189180,ZNF33A,0.11370854093923591,-2.4656138542328843,0.2811172035671995,0.6120484939382578,2.4656138542328843,0.2811172035671995
ENSG00000075407,ZNF37A,0.07761059143471657,-2.4263925444351657,0.3110720739718187,0.3894854052334368,2.4263925444351657,0.3110720739718187
ENSG00000196693,ZNF33B,0.10017180987504117,-1.646943618947446,0.4431344080748607,0.2782038608810263,1.646943618947446,0.4431344080748607
ENSG00000285884,AL022345.4,0.024366115915550553,-2.06198111822629,0.7327107928482985,0.05564077217620525,2.06198111822629,0.7327107928482985
ENSG00000165733,BMS1,0.12183057957775277,-1.9517982004758672,0.33060709440669994,0.445126177409642,1.9517982004758672,0.33060709440669994
ENSG00000165731,RET,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000273008,AC010864.1,0.00812203863851685,-2.5474079453965324,1.0,0.0,2.5474079453965324,1.0
ENSG00000169826,CSGALNACT2,0.10197670735026713,-1.6214085268403085,0.46243205154021216,0.2782038608810263,1.6214085268403085,0.46243205154021216
ENSG00000198915,RASGEF1A,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000169813,HNRNPF,1.1109143960015826,0.8124879996898511,1.0,0.6120484939382578,-0.8124879996898511,1.0
ENSG00000230555,AL450326.1,0.014439179801807735,-1.781873199033555,1.0,0.0,1.781873199033555,1.0
ENSG00000243660,ZNF487,0.025268564653163537,-1.0113550451563222,1.0,0.0,1.0113550451563222,1.0
ENSG00000196793,ZNF239,0.0045122436880649175,-4.284373539562738,0.3718832202251177,0.05564077217620525,4.284373539562738,0.3718832202251177
ENSG00000198298,ZNF485,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000169740,ZNF32,0.19402647858679145,0.3005889611584185,1.0,0.1112815443524105,-0.3005889611584185,1.0
ENSG00000226245,ZNF32-AS1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000273363,AL353801.3,0.010829384851355801,-2.1688963221428024,1.0,0.0,2.1688963221428024,1.0
ENSG00000107551,RASSF4,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000165511,C10orf25,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000165512,ZNF22,0.2878811472985417,2.4525920546034676,1.0,0.0,-2.4525920546034676,1.0
ENSG00000012779,ALOX5,0.012634282326581769,-1.9624454446753763,1.0,0.0,1.9624454446753763,1.0
ENSG00000165406,MARCH8,0.06407386037052182,-1.6994110388415815,0.5320721289490422,0.16692231652861575,1.6994110388415815,0.5320721289490422
ENSG00000172671,ZFAND4,0.08392773259800745,-2.4846721900485695,0.3051400438091649,0.445126177409642,2.4846721900485695,0.3051400438091649
ENSG00000172661,WASHC2C,0.09114732249891133,-2.0042656203700027,0.3548018099152325,0.3338446330572315,2.0042656203700027,0.3548018099152325
ENSG00000188234,AGAP4,0.017146526014646685,-1.5474079453965324,1.0,0.0,1.5474079453965324,1.0
ENSG00000265354,TIMM23,0.11009874598878398,-1.5117840356658103,0.4764837341392258,0.2782038608810263,1.5117840356658103,0.4764837341392258
ENSG00000266412,NCOA4,0.26531992885821715,-0.24972739675584643,0.88760513669085,0.2782038608810263,0.24972739675584643,0.88760513669085
ENSG00000274209,ANTXRL,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000229227,AL356056.1,0.0,-6.869336040283894,0.2811172035671995,0.05564077217620525,6.869336040283894,0.2811172035671995
ENSG00000204179,PTPN20,0.00812203863851685,-3.547407945396532,0.456451585164064,0.05564077217620525,3.547407945396532,0.456451585164064
ENSG00000266524,GDF10,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000204172,AGAP9,0.0027073462128389503,-4.869336040283894,0.3485077947194967,0.05564077217620525,4.869336040283894,0.3485077947194967
ENSG00000107643,MAPK8,0.06587875784574779,-1.981810769542307,0.4099907818506379,0.222563088704821,1.981810769542307,0.4099907818506379
ENSG00000128805,ARHGAP22,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000128815,WDFY4,0.019853872227485636,-1.345774084226882,1.0,0.0,1.345774084226882,1.0
ENSG00000204161,TMEM273,0.01804897475225967,-1.4770186175051343,1.0,0.0,1.4770186175051343,1.0
ENSG00000225830,ERCC6,0.031585705816454424,-2.2843735395627376,0.5024260568393001,0.1112815443524105,2.2843735395627376,0.5024260568393001
ENSG00000227345,PARG,0.07309834774665167,-1.833712130553173,0.43904789220911505,0.222563088704821,1.833712130553173,0.43904789220911505
ENSG00000204152,TIMM23B,0.0054146924256779005,-4.06198111822629,0.4089359569762295,0.05564077217620525,4.06198111822629,0.4089359569762295
ENSG00000204149,AGAP6,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000099290,WASHC2A,0.06948855279619973,-2.39128874347925,0.3110199796086701,0.3338446330572315,2.39128874347925,0.3110199796086701
ENSG00000198964,SGMS1,0.06407386037052182,-2.021339133728944,0.40050812261481217,0.222563088704821,2.021339133728944,0.40050812261481217
ENSG00000226200,SGMS1-AS1,0.02075632096509862,-2.8693360402838937,0.4146739735368592,0.1112815443524105,2.8693360402838937,0.4146739735368592
ENSG00000204147,ASAH2B,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000177613,CSTF2T,0.08934242502368536,-0.2254798505091693,1.0,0.05564077217620525,0.2254798505091693,1.0
ENSG00000122952,ZWINT,0.015341628539420718,-1.699411038841582,1.0,0.0,1.699411038841582,1.0
ENSG00000287016,AC010996.1,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000151151,IPMK,0.027975910866002488,-2.8693360402838937,0.3421347718950126,0.16692231652861575,2.8693360402838937,0.3421347718950126
ENSG00000122873,CISD1,0.12273302831536574,-0.3562664580445234,1.0,0.1112815443524105,0.3562664580445234,1.0
ENSG00000072401,UBE2D1,0.11641588715207486,0.1530317727445607,1.0,0.05564077217620525,-0.1530317727445607,1.0
ENSG00000108064,TFAM,0.2346366717793757,0.15856995628599035,1.0,0.16692231652861575,-0.15856995628599035,1.0
ENSG00000122870,BICC1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000108091,CCDC6,0.04782978309348812,-2.6994110388415815,0.3110199796086701,0.2782038608810263,2.6994110388415815,0.3110199796086701
ENSG00000151150,ANK3,0.056854270469617954,-2.8693360402838937,0.2811172035671995,0.3894854052334368,2.8693360402838937,0.2811172035671995
ENSG00000170312,CDK1,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000150347,ARID5B,0.21207545333905112,-0.7940479129796572,0.6690221291141465,0.3338446330572315,0.7940479129796572,0.6690221291141465
ENSG00000182010,RTKN2,0.024366115915550553,-2.646943618947446,0.43709957090787455,0.1112815443524105,2.646943618947446,0.43709957090787455
ENSG00000138311,ZNF365,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000181915,ADO,0.03880529571735829,-1.9948669223677533,0.5534626846008308,0.1112815443524105,1.9948669223677533,0.5534626846008308
ENSG00000122877,EGR2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000148572,NRBF2,0.12724527200343067,-0.7195889207792123,0.8178218446782105,0.16692231652861575,0.7195889207792123,0.8178218446782105
ENSG00000171988,JMJD1C,0.34654031524338563,-1.9244775944763552,0.3007611703906209,1.335378532228926,1.9244775944763552,0.3007611703906209
ENSG00000272767,JMJD1C-AS1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000165476,REEP3,0.0983669123998152,-0.6729388274803907,0.9140305596881049,0.1112815443524105,0.6729388274803907,0.9140305596881049
ENSG00000108176,DNAJC12,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000272892,AL133551.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000096717,SIRT1,0.08031793764755553,-0.37748294395421933,1.0,0.05564077217620525,0.37748294395421933,1.0
ENSG00000148634,HERC4,0.12363547705297873,-1.9307365849480376,0.33298698692556444,0.445126177409642,1.9307365849480376,0.33298698692556444
ENSG00000108187,PBLD,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000096746,HNRNPH3,0.4728831385092033,-0.6405173497880132,0.6422469665395258,0.7233300382906682,0.6405173497880132,0.6422469665395258
ENSG00000204130,RUFY2,0.04421998814303619,-2.547407945396532,0.37059113289454076,0.222563088704821,2.547407945396532,0.37059113289454076
ENSG00000138346,DNA2,0.006317141163290884,-4.45429854100505,0.31453453772681483,0.1112815443524105,4.45429854100505,0.31453453772681483
ENSG00000122912,SLC25A16,0.045122436880649174,-1.1969106983123985,0.9767961160193672,0.05564077217620525,1.1969106983123985,0.9767961160193672
ENSG00000138336,TET1,0.019853872227485636,-2.3457740842268815,0.7139371322486744,0.05564077217620525,2.3457740842268815,0.7139371322486744
ENSG00000260400,AL513534.2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000060339,CCAR1,0.30953991700125333,-1.4430712855817962,0.37313533354476497,0.8346115826430788,1.4430712855817962,0.37313533354476497
ENSG00000107625,DDX50,0.17687995257214476,-1.0546391428851218,0.5739869881895049,0.3338446330572315,1.0546391428851218,0.5739869881895049
ENSG00000165732,DDX21,0.3357109303920298,-0.32630422002865633,0.821386380770583,0.3894854052334368,0.32630422002865633,0.821386380770583
ENSG00000198954,KIF1BP,0.04602488561826216,-0.16889632214280237,1.0,0.0,0.16889632214280237,1.0
ENSG00000122862,SRGN,0.6109577953639898,-0.04915707786870638,0.9344872326335408,0.6120484939382578,0.04915707786870638,0.9344872326335408
ENSG00000122958,VPS26A,0.10468405356310607,-1.3208994155878524,0.565140807934807,0.222563088704821,1.3208994155878524,0.565140807934807
ENSG00000156502,SUPV3L1,0.08934242502368536,-1.8104423512303254,0.40827153313354314,0.2782038608810263,1.8104423512303254,0.40827153313354314
ENSG00000229261,AL596223.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000156510,HKDC1,0.04151264193019724,-0.3147471886062574,1.0,0.0,0.3147471886062574,1.0
ENSG00000156515,HK1,0.26531992885821715,-0.834689897477003,0.6164660314447512,0.445126177409642,0.834689897477003,0.6164660314447512
ENSG00000099282,TSPAN15,0.014439179801807735,-1.781873199033555,1.0,0.0,1.781873199033555,1.0
ENSG00000122859,NEUROG3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000171224,FAM241B,0.046927334355875136,-1.141415585720695,0.9901511254342898,0.05564077217620525,1.141415585720695,0.9901511254342898
ENSG00000099284,H2AFY2,0.0162440772770337,-1.621408526840309,1.0,0.0,1.621408526840309,1.0
ENSG00000042286,AIFM2,0.006317141163290884,-3.8693360402838937,0.45003516634135643,0.05564077217620525,3.8693360402838937,0.45003516634135643
ENSG00000156521,TYSND1,0.11100119472639697,-0.5001022306181748,0.9770128637490394,0.1112815443524105,0.5001022306181748,0.9770128637490394
ENSG00000079332,SAR1A,0.11551343841446188,-0.8581087848606401,0.7693337866782461,0.16692231652861575,0.8581087848606401,0.7693337866782461
ENSG00000180817,PPA1,0.7806181580352307,2.3039246737216748,1.0,0.1112815443524105,-2.3039246737216748,1.0
ENSG00000172731,LRRC20,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000148730,EIF4EBP2,0.2878811472985417,0.13066395971610567,1.0,0.222563088704821,-0.13066395971610567,1.0
ENSG00000180644,PRF1,0.2617101339077652,-0.8543856988179228,0.6200049458127429,0.445126177409642,0.8543856988179228,0.6200049458127429
ENSG00000166224,SGPL1,0.015341628539420718,-2.6994110388415815,0.5808916941583663,0.05564077217620525,2.6994110388415815,0.5808916941583663
ENSG00000166228,PCBD1,0.07941548890994254,-0.39360260931749647,1.0,0.05564077217620525,0.39360260931749647,1.0
ENSG00000198246,SLC29A3,0.04241509066781022,-0.28437353956273803,1.0,0.0,0.28437353956273803,1.0
ENSG00000107736,CDH23,0.012634282326581769,-1.9624454446753763,1.0,0.0,1.9624454446753763,1.0
ENSG00000107738,VSIR,0.9493760719688585,-0.07697383270176275,0.8744948284253117,1.0015338991716944,0.07697383270176275,0.8744948284253117
